cube_version,source_id,medium,element,sample_type,method_scope,region,measurement_basis,observation_count,distinct_sample_count,independent_lineage_count,reported_coordinate_sample_count,valid_coordinate_sample_count,comparable_observation_count,covered_spatial_cells,spatial_grid
d1-v4-coverage-cube-v1,afsis-phase-i-wet-chemistry,soil,As,soil_subsoil,dataset,Angola,aqua_regia_quasi_total_air_dry_soil,45,45,1,45,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Daye / Longjiao Mountain Town",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Daye / Web page positioning",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Daye / Yangqiao Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Daye / Yingcai Road",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Daye / coordinate",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Huangshigang District / coordinate",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Tieshan District",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Yangxin",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Yangxin County",publisher_compiled_soil_concentration_mean,4,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Huangshi / Yangxin County / Xingguo Town",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Jingmen",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Shiyan",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Shiyan / Fangxian County",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Shiyan / Yunxi",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Shiyan / Zhushan",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Shiyan / Zhuxi",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Tianmen",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Tianmen City",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan",publisher_compiled_soil_concentration_mean,8,8,1,8,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Caidian District",publisher_compiled_soil_concentration_mean,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Dongxihu District",publisher_compiled_soil_concentration_mean,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Hongshan District",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Hongshan District / Donghu Hi-tech Development Zone",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District",publisher_compiled_soil_concentration_mean,4,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Changdi Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Dujiatian Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Fengdouhu Village, Sanliqiao Street",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Hanjiafan Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Lishuhan Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Pomogang Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Secondary canal",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Tianjia Xiaowan, Provincial Highway 108",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Tujiadun Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Wanjiatian Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Xiaxia Village, Hongguan Mountain",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Xinyang Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Zhoujiawan Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Zhujiashan",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Huangpi District / Zhulinyuan Village",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Jiangxia District",publisher_compiled_soil_concentration_mean,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Jiangxia District / 78 Optics Valley Avenue",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Jiangxia District / Web page positioning",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Qingshan District",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Wuhan / Xinzhou District",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xiangyang",publisher_compiled_soil_concentration_mean,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xiangyang / Gucheng County",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xiangyang / Powcan",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xiangyang / Yicheng City",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xianning",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xianning / Chongyang County",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xianning / Chongyang County / Quanzhen Jinggui Flower Forest Farm",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Xiantao City",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Yichang",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Yichang / Xingshan",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Yichang / Zigui",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / Yichang / Zigui County",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / coordinate",publisher_compiled_soil_concentration_mean,8,8,1,8,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hubei / suizhou",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hunan",publisher_compiled_soil_concentration_mean,11,11,1,11,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,figshare-yangtze-basin-soil-heavy-metals,soil,Cu,soil_literature_occurrence,missing,"Yangtze River Basin, China / Hunan / Changde",publisher_compiled_soil_concentration_mean,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
